country,commodity,year,consumption,ending_stocks,exports,imports,production,yield,trade_balance,self_sufficiency,self_sufficiency_capped
Russia,Soya beans,2033,8117.7301,781.3869,1642.8089,591.1132,9170.414,1.9657,1051.6957,1.1296771248898754,1.1296771248898754
Russia,Soya beans,2034,8227.652,781.9915,1662.8089,562.3541,9328.7113,1.9834,1100.4548,1.1338242429310332,1.1338242429310332
Russia,Wheat,2025,42248.6303,10611.293,46435.0377,306.6555,88338.3054,3.0203,46128.3822,2.090915250334163,2.090915250334163
Russia,Wheat,2026,42805.7531,10548.7847,47778.4749,390.183,90131.5366,3.0696,47388.291900000004,2.105593993158831,2.105593993158831
Russia,Wheat,2027,43245.3134,10409.1708,49159.3254,363.6031,91901.4218,3.1181,48795.7223,2.1251186446483237,2.1251186446483237
Russia,Wheat,2028,43730.3012,10297.9195,50531.8649,351.6524,93799.2624,3.1693,50180.2125,2.144948921595811,2.144948921595811
Russia,Wheat,2029,44236.9971,10227.3858,51899.5723,351.3952,95714.6405,3.2201,51548.1771,2.163678521931137,2.163678521931137
Russia,Wheat,2030,44776.1912,10163.2659,53258.1748,358.4731,97611.773,3.2703,52899.7017,2.1799927681209295,2.1799927681209295
Russia,Wheat,2031,45338.8973,10089.3212,54610.1132,376.0694,99498.9965,3.3203,54234.0438,2.19456145661487,2.19456145661487
Russia,Wheat,2032,45868.9706,10013.3002,55965.3815,372.0559,101386.2751,3.3703,55593.325600000004,2.210345551116423,2.210345551116423
Russia,Wheat,2033,46447.4627,9933.2964,57312.9106,378.4447,103301.9249,3.4204,56934.4659,2.2240595910958127,2.2240595910958127
Russia,Wheat,2034,46997.6152,9854.686,58681.4813,377.7259,105222.7602,3.4704,58303.7554,2.2388957344371807,2.2388957344371807
Saudi Arabia,Beef and veal,2025,278.4247,0.019,3.4042,251.0,30.829,,-247.5958,0.11072652677725792,0.11072652677725792
Saudi Arabia,Beef and veal,2026,285.7848,0.0196,3.334,255.998,33.1213,,-252.664,0.11589594688030992,0.11589594688030992
Saudi Arabia,Beef and veal,2027,293.2225,0.0206,3.2529,262.0403,34.4362,,-258.7874,0.11744051019277169,0.11744051019277169
Saudi Arabia,Beef and veal,2028,300.3709,0.0215,3.175,268.1343,35.4124,,-264.9593,0.11789557510397977,0.11789557510397977
Saudi Arabia,Beef and veal,2029,306.8668,0.0221,3.1062,273.7699,36.2037,,-270.6637,0.11797854965085827,0.11797854965085827
Saudi Arabia,Beef and veal,2030,312.9847,0.0224,3.0438,279.099,36.9299,,-276.0552,0.11799266865121524,0.11799266865121524
Saudi Arabia,Beef and veal,2031,319.123,0.0227,2.9854,284.2911,37.8176,,-281.30569999999994,0.11850477715489012,0.11850477715489012
Saudi Arabia,Beef and veal,2032,324.695,0.023,2.9368,288.7745,38.8576,,-285.8377,0.11967415574616178,0.11967415574616178
Saudi Arabia,Beef and veal,2033,329.2139,0.0231,2.9019,292.0828,40.0332,,-289.1809,0.12160239892665528,0.12160239892665528
Saudi Arabia,Beef and veal,2034,333.7877,0.0233,2.8685,295.3275,41.3289,,-292.459,0.12381792378808447,0.12381792378808447
Saudi Arabia,"Cheese, fresh or processed",2025,252.9558,1.0,92.4006,210.4374,134.9191,,-118.0368,0.5333702567800381,0.5333702567800381
Saudi Arabia,"Cheese, fresh or processed",2026,260.4921,1.0,91.0312,213.6031,137.9202,,-122.57190000000001,0.5294602024399204,0.5294602024399204
Saudi Arabia,"Cheese, fresh or processed",2027,265.9435,1.0,90.684,214.4209,142.2066,,-123.73689999999999,0.5347248569714996,0.5347248569714996
Saudi Arabia,"Cheese, fresh or processed",2028,270.6321,1.0,90.6555,214.4885,146.7991,,-123.83299999999998,0.5424304803458275,0.5424304803458275
Saudi Arabia,"Cheese, fresh or processed",2029,275.2931,1.0,90.4389,215.0022,150.7298,,-124.56329999999998,0.5475248017476647,0.5475248017476647
Saudi Arabia,"Cheese, fresh or processed",2030,280.1248,1.0,90.1199,215.7632,154.4815,,-125.64330000000001,0.5514738430870813,0.5514738430870813
Saudi Arabia,"Cheese, fresh or processed",2031,285.0989,1.0,89.8451,216.4231,158.5209,,-126.578,0.5560207352606411,0.5560207352606411
Saudi Arabia,"Cheese, fresh or processed",2032,289.778,1.0,89.5959,217.0251,162.3488,,-127.42920000000001,0.5602523310948381,0.5602523310948381
Saudi Arabia,"Cheese, fresh or processed",2033,294.2759,1.0,89.3898,217.5253,166.1405,,-128.13549999999998,0.5645739253537242,0.5645739253537242
Saudi Arabia,"Cheese, fresh or processed",2034,298.5748,1.0,89.2319,217.9104,169.8963,,-128.6785,0.5690242445109233,0.5690242445109233
Saudi Arabia,Maize (corn),2025,4648.8826,380.4569,0.0001,4530.9383,98.4014,6.337,-4530.9382,0.02116667777327825,0.02116667777327825
Saudi Arabia,Maize (corn),2026,4666.3349,356.0267,0.0001,4538.1706,103.7342,6.5993,-4538.1705,0.02223033756106961,0.02223033756106961
Saudi Arabia,Maize (corn),2027,4754.4395,361.2913,0.0001,4652.2127,107.4914,6.7511,-4652.2126,0.022608637674325225,0.022608637674325225
Saudi Arabia,Maize (corn),2028,4851.6658,368.0393,0.0001,4748.0427,110.3712,6.9044,-4748.0426,0.022749134946599168,0.022749134946599168
Saudi Arabia,Maize (corn),2029,4958.1528,376.4262,0.0001,4853.5051,113.0346,7.0558,-4853.505,0.0227977241847004,0.0227977241847004
Saudi Arabia,Maize (corn),2030,5065.6666,385.6304,0.0001,4958.9072,115.9636,7.2055,-4958.907099999999,0.022892071104718973,0.022892071104718973
Saudi Arabia,Maize (corn),2031,5186.9026,395.6736,0.0001,5078.0152,118.9307,7.3549,-5078.0151,0.022929040541459174,0.022929040541459174
Saudi Arabia,Maize (corn),2032,5294.4768,405.2885,0.0001,5182.1634,121.9284,7.5025,-5182.1633,0.023029357688374417,0.023029357688374417
Saudi Arabia,Maize (corn),2033,5410.5319,414.9707,0.0001,5295.4006,124.8135,7.6488,-5295.4005,0.023068619186960158,0.023068619186960158
Saudi Arabia,Maize (corn),2034,5528.0258,424.9154,0.0001,5410.252,127.7186,7.7951,-5410.2519,0.023103835731012684,0.023103835731012684
Saudi Arabia,Pigmeat,2025,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2026,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2027,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2028,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2029,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2030,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2031,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2032,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2033,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Pigmeat,2034,0.0004,0.0001,0.0002,0.0002,0.0004,,0.0,1.0,1.0
Saudi Arabia,Poultry meat,2025,1716.1293,0.0001,74.2524,586.7913,1203.5904,,-512.5389,0.7013401612570801,0.7013401612570801
Saudi Arabia,Poultry meat,2026,1775.4049,0.0001,68.4673,641.9337,1201.9385,,-573.4664,0.6769940197866977,0.6769940197866977
Saudi Arabia,Poultry meat,2027,1820.6597,0.0001,66.2403,665.9425,1220.9575,,-599.7022,0.6706126905538691,0.6706126905538691
Saudi Arabia,Poultry meat,2028,1855.1432,0.0001,65.635,672.7725,1248.0057,,-607.1375,0.6727274207187887,0.6727274207187887
Saudi Arabia,Poultry meat,2029,1890.6196,0.0001,65.0258,679.7852,1275.8602,,-614.7594,0.6748370745759751,0.6748370745759751
Saudi Arabia,Poultry meat,2030,1926.9949,0.0001,64.4289,686.7965,1304.6273,,-622.3676,0.6770268566875813,0.6770268566875813
Saudi Arabia,Poultry meat,2031,1963.7492,0.0001,63.868,693.5143,1334.1029,,-629.6463,0.6793652162913676,0.6793652162913676
Saudi Arabia,Poultry meat,2032,1999.9664,0.0001,63.3744,699.5318,1363.8091,,-636.1573999999999,0.6819160061889039,0.6819160061889039
Saudi Arabia,Poultry meat,2033,2035.356,0.0001,62.939,704.9254,1393.3696,,-641.9864,0.6845827462124562,0.6845827462124562
Saudi Arabia,Poultry meat,2034,2069.907,0.0001,62.5919,709.2841,1423.2148,,-646.6922,0.687574272660559,0.687574272660559
Saudi Arabia,Raw cane or beet sugar,2025,0.0,0.0,0.0,1799.1589,0.0,,-1799.1589,,
Saudi Arabia,Raw cane or beet sugar,2026,0.0,0.0,0.0,1802.0703,0.0,,-1802.0703,,
Saudi Arabia,Raw cane or beet sugar,2027,0.0,0.0,0.0,1827.3514,0.0,,-1827.3514,,
Saudi Arabia,Raw cane or beet sugar,2028,0.0,0.0,0.0,1855.5142,0.0,,-1855.5142,,
Saudi Arabia,Raw cane or beet sugar,2029,0.0,0.0,0.0,1885.5551,0.0,,-1885.5551,,
Saudi Arabia,Raw cane or beet sugar,2030,0.0,0.0,0.0,1912.0387,0.0,,-1912.0387,,
Saudi Arabia,Raw cane or beet sugar,2031,0.0,0.0,0.0,1938.283,0.0,,-1938.283,,
Saudi Arabia,Raw cane or beet sugar,2032,0.0,0.0,0.0,1963.099,0.0,,-1963.099,,
Saudi Arabia,Raw cane or beet sugar,2033,0.0,0.0,0.0,1987.5538,0.0,,-1987.5538,,
Saudi Arabia,Raw cane or beet sugar,2034,0.0,0.0,0.0,2013.21,0.0,,-2013.21,,
Saudi Arabia,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,2778.9681,13.3329,0.0,,
Saudi Arabia,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,2844.4269,13.4443,0.0,,
Saudi Arabia,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,2916.139,13.5672,0.0,,
Saudi Arabia,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,2990.9709,13.688,0.0,,
Saudi Arabia,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,3062.9752,13.8117,0.0,,
Saudi Arabia,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,3134.9913,13.934,0.0,,
Saudi Arabia,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,3209.4449,14.0533,0.0,,
Saudi Arabia,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,3284.0908,14.1747,0.0,,
Saudi Arabia,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,3357.6965,14.2942,0.0,,
Saudi Arabia,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,3431.8593,14.414,0.0,,
Saudi Arabia,Rice,2025,1421.0186,712.7476,0.0001,1503.1812,0.585,1.7501,-1503.1811,0.00041167652555708974,0.00041167652555708974
Saudi Arabia,Rice,2026,1450.0817,737.2901,0.0001,1474.109,0.5153,1.7563,-1474.1089,0.0003553592876870317,0.0003553592876870317
Saudi Arabia,Rice,2027,1478.7736,736.0722,0.0001,1477.0228,0.5331,1.7635,-1477.0227,0.00036050143172693913,0.00036050143172693913
Saudi Arabia,Rice,2028,1507.1249,732.5937,0.0001,1503.1104,0.536,1.7671,-1503.1103,0.00035564404781581144,0.00035564404781581144
Saudi Arabia,Rice,2029,1535.2216,745.0291,0.0001,1547.1216,0.5355,1.7707,-1547.1215,0.0003488095790210351,0.0003488095790210351
Saudi Arabia,Rice,2030,1562.1102,759.2864,0.0001,1575.8278,0.5398,1.7738,-1575.8277,0.00034555820709704084,0.00034555820709704084
Saudi Arabia,Rice,2031,1588.2808,773.8251,0.0001,1602.2749,0.5446,1.7764,-1602.2748,0.0003428864719638996,0.0003428864719638996
Saudi Arabia,Rice,2032,1614.5929,788.5278,0.0001,1628.7449,0.5509,1.7788,-1628.7448,0.0003412005589768169,0.0003412005589768169
Saudi Arabia,Rice,2033,1641.0691,802.9416,0.0001,1654.925,0.5579,1.781,-1654.9249,0.0003399613093683867,0.0003399613093683867
Saudi Arabia,Rice,2034,1667.7545,817.2872,0.0001,1681.5355,0.5648,1.7829,-1681.5354,0.0003386589572985712,0.0003386589572985712
Saudi Arabia,Soya beans,2025,821.744,0.0001,0.096,821.8399,0.0001,1.5187,-821.7438999999999,1.2169240055297026e-07,1.2169240055297026e-07
Saudi Arabia,Soya beans,2026,821.763,0.0001,0.096,821.8589,0.0001,1.5429,-821.7629,1.2168958690035934e-07,1.2168958690035934e-07
Saudi Arabia,Soya beans,2027,823.9434,0.0001,0.0957,824.039,0.0001,1.559,-823.9433,1.2136755995618147e-07,1.2136755995618147e-07
Saudi Arabia,Soya beans,2028,829.4202,0.0001,0.0951,829.5152,0.0001,1.5718,-829.4201,1.2056614970312997e-07,1.2056614970312997e-07
Saudi Arabia,Soya beans,2029,837.7597,0.0001,0.0941,837.8537,0.0001,1.5826,-837.7596,1.1936597093414736e-07,1.1936597093414736e-07
Saudi Arabia,Soya beans,2030,847.3705,0.0001,0.0931,847.4634,0.0001,1.5924,-847.3702999999999,1.1801213282737599e-07,1.1801213282737599e-07
Saudi Arabia,Soya beans,2031,855.4527,0.0001,0.0922,855.5448,0.0001,1.602,-855.4526,1.168971703520253e-07,1.168971703520253e-07
Saudi Arabia,Soya beans,2032,864.4135,0.0001,0.0912,864.5047,0.0001,1.6114,-864.4135,1.1568537511272094e-07,1.1568537511272094e-07
Saudi Arabia,Soya beans,2033,874.4712,0.0001,0.0902,874.5613,0.0001,1.62,-874.4711,1.1435482380666169e-07,1.1435482380666169e-07
Saudi Arabia,Soya beans,2034,884.5875,0.0001,0.0892,884.6766,0.0001,1.6283,-884.5874,1.1304704170022751e-07,1.1304704170022751e-07
Saudi Arabia,Wheat,2025,4282.5403,5725.9366,241.5855,2897.5233,1422.8342,5.7447,-2655.9377999999997,0.33224070302385716,0.33224070302385716
Saudi Arabia,Wheat,2026,4355.7692,5356.2096,252.9915,2766.8891,1472.1446,5.7543,-2513.8976,0.3379758045949726,0.3379758045949726
Saudi Arabia,Wheat,2027,4425.225,5167.8293,234.0799,2990.4302,1480.4944,5.799,-2756.3502999999996,0.33455799422628224,0.33455799422628224
Saudi Arabia,Wheat,2028,4496.5379,5176.7854,216.8531,3227.9905,1494.3567,5.8608,-3011.1374,0.3323349504070676,0.3323349504070676
Saudi Arabia,Wheat,2029,4570.4107,5276.3252,207.6062,3371.7674,1505.7893,5.9172,-3164.1612,0.3294647677942816,0.3294647677942816
Saudi Arabia,Wheat,2030,4641.6669,5401.0142,202.6119,3454.8803,1514.0876,5.9664,-3252.2684,0.32619479868320583,0.32619479868320583
Saudi Arabia,Wheat,2031,4711.6214,5512.4016,199.9141,3501.5033,1521.4196,6.0132,-3301.5892,0.322907863522311,0.322907863522311
Saudi Arabia,Wheat,2032,4780.7841,5612.682,197.2098,3549.5203,1528.754,6.06,-3352.3105,0.3197705581391973,0.3197705581391973
Saudi Arabia,Wheat,2033,4849.0814,5703.1612,194.5594,3597.8729,1536.2471,6.1076,-3403.3134999999997,0.316811984224476,0.316811984224476
Saudi Arabia,Wheat,2034,4916.6875,5790.9535,191.6544,3652.4089,1543.7252,6.1552,-3460.7545,0.3139766763700154,0.3139766763700154
South Africa,Beef and veal,2025,1004.0651,0.0001,57.1891,115.9353,945.319,,-58.746199999999995,0.9414917419199212,0.9414917419199212
South Africa,Beef and veal,2026,1028.3696,0.0001,68.3533,105.8715,990.8514,,-37.51819999999999,0.9635168134102758,0.9635168134102758
South Africa,Beef and veal,2027,1046.7289,0.0001,69.4275,105.0424,1011.114,,-35.614900000000006,0.9659750485536417,0.9659750485536417
South Africa,Beef and veal,2028,1064.6991,0.0001,62.0679,111.1779,1015.5891,,-49.10999999999999,0.9538742918069528,0.9538742918069528
South Africa,Beef and veal,2029,1079.52,0.0001,57.5984,115.5111,1021.6073,,-57.9127,0.9463532866459168,0.9463532866459168
South Africa,Beef and veal,2030,1092.4834,0.0001,55.0208,118.2679,1029.2363,,-63.247099999999996,0.9421070379650619,0.9421070379650619
South Africa,Beef and veal,2031,1105.3914,0.0001,53.3484,120.1722,1038.5677,,-66.8238,0.9395474761247464,0.9395474761247464
South Africa,Beef and veal,2032,1116.5608,0.0001,52.9622,120.6259,1048.8972,,-67.6637,0.9393999861001748,0.9393999861001748
South Africa,Beef and veal,2033,1123.3041,0.0001,55.2129,118.0552,1060.4617,,-62.8423,0.9440557548040642,0.9440557548040642
South Africa,Beef and veal,2034,1131.9368,0.0001,57.1512,115.9748,1073.1131,,-58.8236,0.9480326993521194,0.9480326993521194
South Africa,"Cheese, fresh or processed",2025,50.9964,1.0,22.9074,4.172,69.7318,,18.7354,1.367386717493784,1.367386717493784
South Africa,"Cheese, fresh or processed",2026,52.4755,1.0,24.6894,3.8709,73.294,,20.8185,1.3967279968747321,1.3967279968747321
South Africa,"Cheese, fresh or processed",2027,52.9713,1.0,23.6467,4.0416,72.5765,,19.6051,1.3701098519386912,1.3701098519386912
South Africa,"Cheese, fresh or processed",2028,53.5545,1.0,22.4924,4.249,71.7979,,18.2434,1.3406511124181908,1.3406511124181908
South Africa,"Cheese, fresh or processed",2029,54.2639,1.0,22.0833,4.3277,72.0196,,17.7556,1.3272101710345183,1.3272101710345183
South Africa,"Cheese, fresh or processed",2030,54.9899,1.0,21.4054,4.4647,71.9305,,16.9407,1.3080674814829631,1.3080674814829631
South Africa,"Cheese, fresh or processed",2031,55.7408,1.0,20.5939,4.6407,71.694,,15.953200000000002,1.2862032837705955,1.2862032837705955
South Africa,"Cheese, fresh or processed",2032,56.495,1.0,19.8798,4.8074,71.5675,,15.072399999999998,1.2667935215505797,1.2667935215505797
South Africa,"Cheese, fresh or processed",2033,57.2538,1.0,19.2159,4.9735,71.4962,,14.242400000000002,1.248759034334839,1.248759034334839
South Africa,"Cheese, fresh or processed",2034,58.0181,1.0,18.6292,5.1301,71.5172,,13.499100000000002,1.2326704942078421,1.2326704942078421
South Africa,Maize (corn),2025,12480.5941,2178.3564,3991.001,224.5969,16365.3546,5.305,3766.4041,1.3112640687513426,1.3112640687513426
South Africa,Maize (corn),2026,12785.4004,2098.5631,4347.1462,267.6214,16785.1319,5.4292,4079.5248,1.312835842043711,1.312835842043711
South Africa,Maize (corn),2027,13030.378,2098.7506,4584.2755,324.2511,17290.5899,5.5543,4260.024399999999,1.32694461357913,1.32694461357913
South Africa,Maize (corn),2028,13221.8974,2091.2477,4794.79,329.6986,17679.4859,5.6861,4465.0914,1.337136824250353,1.337136824250353
South Africa,Maize (corn),2029,13421.9636,2121.0943,4947.0624,333.6667,18065.2058,5.8188,4613.3957,1.3459435845884726,1.3459435845884726
South Africa,Maize (corn),2030,13630.9352,2163.5953,5103.9316,335.9401,18441.4278,5.9497,4767.9915,1.3529099456066669,1.3529099456066669
South Africa,Maize (corn),2031,13853.6838,2207.3458,5246.0655,337.6231,18805.8767,6.0784,4908.4424,1.3574639764767837,1.3574639764767837
South Africa,Maize (corn),2032,14062.6702,2249.675,5394.3248,339.0011,19160.323,6.2047,5055.3237,1.3624953673449585,1.3624953673449585
South Africa,Maize (corn),2033,14279.6755,2287.3775,5523.9261,338.1503,19503.1539,6.3303,5185.775799999999,1.3657981163507533,1.3657981163507533
South Africa,Maize (corn),2034,14499.3436,2325.5211,5640.7681,335.7297,19842.5256,6.4563,5305.0384,1.3685119925015088,1.3685119925015088
South Africa,Pigmeat,2025,375.3855,0.0001,22.5545,23.7595,374.1805,,-1.2049999999999983,0.9967899665810214,0.9967899665810214
South Africa,Pigmeat,2026,386.9808,0.0001,22.5056,23.8189,385.6675,,-1.3132999999999981,0.9966062915782903,0.9966062915782903
South Africa,Pigmeat,2027,392.3012,0.0001,23.0805,23.1366,392.245,,-0.056100000000000705,0.9998567427272719,0.9998567427272719
South Africa,Pigmeat,2028,401.8714,0.0001,25.077,21.0278,405.9206,,4.049200000000003,1.0100758600885755,1.0100758600885755
South Africa,Pigmeat,2029,409.4083,0.0001,25.6246,20.5111,414.5218,,5.113500000000002,1.012489976387875,1.012489976387875
South Africa,Pigmeat,2030,418.1088,0.0001,27.1346,19.2025,426.041,,7.932099999999998,1.0189716169571175,1.0189716169571175
South Africa,Pigmeat,2031,426.0687,0.0001,28.1427,18.4128,435.7985,,9.7299,1.0228362233602233,1.0228362233602233
South Africa,Pigmeat,2032,434.579,0.0001,29.5566,17.4028,446.7328,,12.1538,1.0279668368697061,1.0279668368697061
South Africa,Pigmeat,2033,442.8971,0.0001,30.8002,16.5967,457.1006,,14.203500000000002,1.0320695258560058,1.0320695258560058
South Africa,Pigmeat,2034,451.4446,0.0001,32.2681,15.7312,467.9815,,16.536899999999996,1.0366310727827954,1.0366310727827954
South Africa,Poultry meat,2025,2323.8728,0.0001,84.6101,348.3188,2060.1642,,-263.7087,0.8865219301159685,0.8865219301159685
South Africa,Poultry meat,2026,2413.3874,0.0001,84.0132,352.8092,2144.5914,,-268.796,0.8886229372043625,0.8886229372043625
South Africa,Poultry meat,2027,2462.2106,0.0001,86.3309,335.8879,2212.6536,,-249.55700000000002,0.8986451443268095,0.8986451443268095
South Africa,Poultry meat,2028,2496.2267,0.0001,88.7984,319.2968,2265.7283,,-230.4984,0.9076612713100136,0.9076612713100136
South Africa,Poultry meat,2029,2533.362,0.0001,91.3724,303.383,2321.3514,,-212.01059999999998,0.9163125522526981,0.9163125522526981
South Africa,Poultry meat,2030,2573.143,0.0001,93.9914,288.4909,2378.6434,,-194.4995,0.924411663090625,0.924411663090625
South Africa,Poultry meat,2031,2614.0042,0.0001,96.7656,273.9877,2436.7822,,-177.2221,0.9322028633312832,0.9322028633312832
South Africa,Poultry meat,2032,2656.8574,0.0001,99.4974,260.8454,2495.5095,,-161.34799999999998,0.9392711479359036,0.9392711479359036
South Africa,Poultry meat,2033,2699.842,0.0001,102.4685,247.693,2554.6175,,-145.2245,0.9462100004370625,0.9462100004370625
South Africa,Poultry meat,2034,2742.6971,0.0001,105.5524,235.1607,2613.0888,,-129.60829999999999,0.9527442166325987,0.9527442166325987
South Africa,Raw cane or beet sugar,2025,0.0,0.0,335.355,0.0001,0.0,,335.35490000000004,,
South Africa,Raw cane or beet sugar,2026,0.0,0.0,388.979,0.0001,0.0,,388.9789,,
South Africa,Raw cane or beet sugar,2027,0.0,0.0,407.183,0.0001,0.0,,407.1829,,
South Africa,Raw cane or beet sugar,2028,0.0,0.0,376.2192,0.0001,0.0,,376.2191,,
South Africa,Raw cane or beet sugar,2029,0.0,0.0,361.5511,0.0001,0.0,,361.55100000000004,,
South Africa,Raw cane or beet sugar,2030,0.0,0.0,352.9561,0.0001,0.0,,352.956,,
South Africa,Raw cane or beet sugar,2031,0.0,0.0,345.9004,0.0001,0.0,,345.9003,,
South Africa,Raw cane or beet sugar,2032,0.0,0.0,343.0649,0.0001,0.0,,343.06480000000005,,
South Africa,Raw cane or beet sugar,2033,0.0,0.0,341.435,0.0001,0.0,,341.4349,,
South Africa,Raw cane or beet sugar,2034,0.0,0.0,338.0193,0.0001,0.0,,338.0192,,
South Africa,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,4000.9826,3.7977,0.0,,
South Africa,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,4124.6638,3.807,0.0,,
South Africa,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,4155.5248,3.8233,0.0,,
South Africa,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,4191.6211,3.8383,0.0,,
South Africa,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,4244.9738,3.8526,0.0,,
South Africa,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,4294.8873,3.8675,0.0,,
South Africa,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,4344.4152,3.8826,0.0,,
South Africa,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,4395.1536,3.8975,0.0,,
South Africa,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,4447.0209,3.9124,0.0,,
South Africa,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,4500.3689,3.9273,0.0,,
South Africa,Rice,2025,1016.5419,215.0831,0.0001,1039.5292,2.0958,2.0998,-1039.5291,0.0020616956369432487,0.0020616956369432487
South Africa,Rice,2026,1026.1461,221.7855,0.0001,1030.7753,2.0732,2.1071,-1030.7752,0.002020375071347053,0.002020375071347053
South Africa,Rice,2027,1036.0651,218.1721,0.0001,1030.3747,2.0771,2.1229,-1030.3746,0.002004796802826386,0.002004796802826386
South Africa,Rice,2028,1045.8972,215.1064,0.0001,1040.7507,2.0808,2.1358,-1040.7506,0.0019894880682346217,0.0019894880682346217
South Africa,Rice,2029,1055.649,216.8988,0.0001,1055.3572,2.0842,2.1487,-1055.3571,0.001974330482954088,0.001974330482954088
South Africa,Rice,2030,1065.1163,219.706,0.0001,1065.8387,2.085,2.1608,-1065.8386,0.001957532712624903,0.001957532712624903
South Africa,Rice,2031,1074.3401,222.5575,0.0001,1075.1068,2.0849,2.1716,-1075.1067,0.0019406331384260909,0.0019406331384260909
South Africa,Rice,2032,1083.4209,225.1329,0.0001,1083.9112,2.0852,2.1819,-1083.9111,0.0019246444295102669,0.0019246444295102669
South Africa,Rice,2033,1092.3419,227.3337,0.0001,1092.4561,2.0866,2.1919,-1092.4560000000001,0.0019102077838449665,0.0019102077838449665
South Africa,Rice,2034,1101.0215,229.3611,0.0001,1100.9623,2.0867,2.2015,-1100.9622,0.0018952400112077737,0.0018952400112077737
South Africa,Soya beans,2025,2022.1805,91.3565,32.1915,11.0803,2034.6482,1.7653,21.111199999999997,1.0061654733590795,1.0061654733590795
South Africa,Soya beans,2026,2079.271,89.9753,22.961,11.6797,2089.1712,1.8017,11.281299999999998,1.0047613803106954,1.0047613803106954
South Africa,Soya beans,2027,2131.6374,91.8457,23.5148,11.9978,2145.0247,1.8387,11.517000000000001,1.0062802895089005,1.0062802895089005
South Africa,Soya beans,2028,2162.531,96.1809,24.3522,12.0098,2179.2086,1.8649,12.3424,1.0077120744165056,1.0077120744165056
South Africa,Soya beans,2029,2195.347,99.3335,26.0332,11.7865,2212.7463,1.8901,14.2467,1.007925535234293,1.007925535234293
South Africa,Soya beans,2030,2225.6448,101.6473,27.9668,11.5533,2244.3721,1.9146,16.4135,1.0084143255922957,1.0084143255922957
South Africa,Soya beans,2031,2252.6205,103.6512,31.6035,11.2026,2275.0253,1.9388,20.4009,1.0099461049919416,1.0099461049919416
South Africa,Soya beans,2032,2281.0152,105.2556,34.0869,11.0069,2305.6996,1.9631,23.08,1.010821672735894,1.010821672735894
South Africa,Soya beans,2033,2310.5643,106.6715,36.3988,10.8615,2337.5175,1.9879,25.537300000000002,1.0116652023057744,1.0116652023057744
South Africa,Soya beans,2034,2340.6641,108.0884,38.99,10.7256,2370.3454,2.0132,28.264400000000002,1.012680717408363,1.012680717408363
South Africa,Wheat,2025,3746.4654,533.5571,92.4534,1851.2115,1971.2644,3.9952,-1758.7580999999998,0.5261664501158879,0.5261664501158879
South Africa,Wheat,2026,3790.0005,507.2151,98.0487,1838.7934,2022.9139,4.0505,-1740.7447,0.5337502989775331,0.5337502989775331
South Africa,Wheat,2027,3836.7945,496.2083,115.4526,1921.4211,2019.8192,4.0974,-1805.9685,0.5264340323673837,0.5264340323673837
South Africa,Wheat,2028,3884.8775,501.4336,130.8438,1986.5189,2034.4277,4.145,-1855.6751,0.523678726034476,0.523678726034476
South Africa,Wheat,2029,3933.1913,507.8314,140.7663,2035.0866,2045.2688,4.1917,-1894.3203,0.5200023705940772,0.5200023705940772
